song,event_idx,lyric,interval_pitch,consonant,vowel,special
33,232,ど,,d,o,None
33,233,ん,1.0,None,None,N
33,234,な,7.0,n,a,None
33,238,み,,m,i,None
33,239,ち,2.0,ch,i,None
33,240,の,7.0,n,o,None
33,241,り,-2.0,r,i,None
33,242,も,2.0,m,o,None
33,245,こ,,k,o,None
33,250,え,,None,e,None
33,252,て,,t,e,None
33,257,ゆ,,y,u,None
33,258,け,1.0,k,e,None
33,259,る,-1.0,r,u,None
33,262,と,,t,o,None
33,265,お,,None,o,None
33,266,も,5.0,m,o,None
33,267,え,-1.0,None,e,None
33,268,た,1.0,t,a,None
33,365,ぼ,,b,o,None
33,366,く,3.0,k,u,None
33,367,ら,2.0,r,a,None
33,371,の,,n,o,None
33,372,か,-7.0,k,a,None
33,373,な,3.0,n,a,None
33,374,で,2.0,d,e,None
33,377,る,,r,u,None
33,383,め,,m,e,None
33,384,ろ,3.0,r,o,None
33,386,でぃ,,d,i,None
33,389,が,,g,a,None
33,392,か,,k,a,None
33,393,さ,3.0,s,a,None
33,394,な,2.0,n,a,None
33,394,っ,,None,None,cl
33,398,て,,t,e,None
33,403,せ,,s,e,None
33,404,か,3.0,k,a,None
33,404,い,,None,i,None
33,405,じゅ,2.0,j,u,None
33,406,に,2.0,n,i,None
33,407,ひ,-7.0,h,i,None
33,408,ろ,3.0,r,o,None
33,410,が,,g,a,None
33,411,る,2.0,r,u,None
33,429,お,,None,o,None
33,430,も,2.0,m,o,None
33,430,い,,None,i,None
33,431,お,1.0,None,o,None
33,434,つ,,ts,u,None
33,435,よ,1.0,y,o,None
33,437,く,,k,u,None
33,438,だ,2.0,d,a,None
33,441,き,,k,i,None
33,442,し,-2.0,sh,i,None
33,445,め,,m,e,None
33,447,た,,t,a,None
33,448,な,-2.0,n,a,None
33,449,ら,2.0,r,a,None
33,452,ど,,d,o,None
33,455,こ,,k,o,None
33,456,ま,-2.0,m,a,None
33,457,で,2.0,d,e,None
33,459,も,,m,o,None
33,460,ゆ,2.0,y,u,None
33,463,け,,k,e,None
33,464,る,2.0,r,u,None
33,468,あ,,None,a,None
34,9,お,,None,o,None
34,10,き,5.0,k,i,None
34,11,ざ,2.0,z,a,None
34,12,り,1.0,r,i,None
34,13,の,-1.0,n,o,None
34,14,ほ,-2.0,h,o,None
34,15,ほ,0.0,h,o,None
34,16,か,-2.0,k,a,None
34,17,す,-2.0,s,u,None
34,18,め,7.0,m,e,None
34,19,て,0.0,t,e,None
34,21,お,,None,o,None
34,22,ち,0.0,ch,i,None
34,23,て,1.0,t,e,None
34,24,い,-1.0,None,i,None
34,25,く,-2.0,k,u,None
34,26,れ,0.0,r,e,None
34,26,い,,None,i,None
34,27,に,-2.0,n,i,None
34,28,な,0.0,n,a,None
34,28,い,,None,i,None
34,30,む,,m,u,None
34,31,ね,2.0,n,e,None
34,32,の,2.0,n,o,None
34,33,お,0.0,None,o,None
34,34,く,-1.0,k,u,None
34,35,ま,1.0,m,a,None
34,36,で,2.0,d,e,None
34,37,さ,0.0,s,a,None
34,38,す,-2.0,s,u,None
34,39,の,2.0,n,o,None
34,40,わ,1.0,w,a,None
34,43,も,,m,o,None
34,44,や,5.0,y,a,None
34,45,め,-2.0,m,e,None
34,46,に,0.0,n,i,None
34,47,し,2.0,sh,i,None
34,48,て,-3.0,t,e,None
34,49,く,-7.0,k,u,None
34,50,ち,5.0,ch,i,None
34,51,ぐ,2.0,g,u,None
34,52,せ,1.0,s,e,None
34,53,の,-1.0,n,o,None
34,54,よ,-2.0,y,o,None
34,55,な,0.0,n,a,None
34,56,こ,-2.0,k,o,None
34,57,と,-2.0,t,o,None
34,58,ば,7.0,b,a,None
34,59,お,0.0,None,o,None
34,61,さ,,s,a,None
34,62,え,0.0,None,e,None
34,63,ぎ,1.0,g,i,None
34,64,る,2.0,r,u,None
34,65,と,-7.0,t,o,None
34,66,い,7.0,None,i,None
34,68,き,,k,i,None
34,69,じゃ,0.0,j,a,None
34,71,あ,,None,a,None
34,72,り,2.0,r,i,None
34,73,ふ,2.0,f,u,None
34,74,れ,1.0,r,e,None
34,75,た,-3.0,t,a,None
34,76,こ,-3.0,k,o,None
34,77,い,0.0,None,i,None
34,78,の,1.0,n,o,None
34,79,お,2.0,None,o,None
34,80,わ,2.0,w,a,None
34,81,り,-2.0,r,i,None
34,82,に,-2.0,n,i,None
34,84,と,,t,o,None
34,85,ら,2.0,r,a,None
34,86,わ,1.0,w,a,None
34,87,れ,-1.0,r,e,None
34,88,る,-2.0,r,u,None
34,89,だ,-2.0,d,a,None
34,90,け,2.0,k,e,None
34,93,う,,None,u,None
34,93,ん,,None,None,N
34,94,め,2.0,m,e,None
34,94,い,,None,i,None
34,95,に,5.0,n,i,None
34,96,ゆ,-5.0,y,u,None
34,97,め,-2.0,m,e,None
34,98,み,5.0,m,i,None
34,99,た,0.0,t,a,None
34,100,ふ,-6.0,f,u,None
34,101,た,1.0,t,a,None
34,102,り,2.0,r,i,None
34,103,の,1.0,n,o,None
34,104,み,2.0,m,i,None
34,105,ら,-3.0,r,a,None
34,106,い,-2.0,None,i,None
34,107,わ,-2.0,w,a,None
34,109,き,,k,i,None
34,110,っ,2.0,None,None,cl
34,111,と,1.0,t,o,None
34,112,も,2.0,m,o,None
34,113,い,-2.0,None,i,None
34,114,ち,-1.0,ch,i,None
34,115,ど,1.0,d,o,None
34,116,ま,0.0,m,a,None
34,117,じ,2.0,j,i,None
34,118,わ,2.0,w,a,None
34,119,る,0.0,r,u,None
34,120,こ,0.0,k,o,None
34,121,と,2.0,t,o,None
34,122,わ,-2.0,w,a,None
34,123,な,0.0,n,a,None
34,124,い,-1.0,None,i,None
34,125,け,1.0,k,e,None
34,126,ど,2.0,d,o,None
34,128,そ,,s,o,None
34,128,ん,,None,None,N
34,129,ふぉ,3.0,f,o,None
34,130,ゆ,2.0,y,u,None
34,131,が,2.0,g,a,None
34,132,あ,-7.0,None,a,None
34,133,ね,0.0,n,e,None
34,135,ま,,m,a,None
34,135,っ,,None,None,cl
34,136,す,1.0,s,u,None
34,137,ぐ,-1.0,g,u,None
34,138,な,-2.0,n,a,None
34,139,う,-3.0,None,u,None
34,140,た,0.0,t,a,None
34,141,ご,1.0,g,o,None
34,142,え,2.0,None,e,None
34,143,に,-7.0,n,i,None
34,144,の,7.0,n,o,None
34,145,せ,0.0,s,e,None
34,146,た,2.0,t,a,None
34,147,ら,0.0,r,a,None
34,148,ふ,-7.0,f,u,None
34,149,み,2.0,m,i,None
34,150,だ,1.0,d,a,None
34,152,い,3.0,None,i,None
34,153,こ,4.0,k,o,None
34,154,お,-2.0,None,o,None
34,155,そ,0.0,s,o,None
34,156,れ,0.0,r,e,None
34,157,ぞ,2.0,z,o,None
34,158,れ,1.0,r,e,None
34,159,の,-1.0,n,o,None
34,161,と,2.0,t,o,None
34,162,お,0.0,None,o,None
34,164,ら,,r,a,None
34,164,い,,None,i,None
34,165,ふぉ,3.0,f,o,None
34,166,み,2.0,m,i,None
34,167,が,2.0,g,a,None
34,168,あ,-7.0,None,a,None
34,169,ね,0.0,n,e,None
34,171,と,,t,o,None
34,172,め,1.0,m,e,None
34,173,い,-1.0,None,i,None
34,174,な,-2.0,n,a,None
34,175,ち,-2.0,ch,i,None
34,176,ず,-1.0,z,u,None
34,177,に,1.0,n,i,None
34,178,ひ,2.0,h,i,None
34,179,ろ,5.0,r,o,None
34,180,げ,-2.0,g,e,None
34,181,た,0.0,t,a,None
34,182,な,2.0,n,a,None
34,183,ら,-3.0,r,a,None
34,185,す,,s,u,None
34,186,が,2.0,g,a,None
34,187,お,1.0,None,o,None
34,188,の,-3.0,n,o,None
34,189,ま,3.0,m,a,None
34,190,ま,4.0,m,a,None
34,191,で,-2.0,d,e,None
34,193,こ,,k,o,None
34,194,え,7.0,None,e,None
34,195,て,-2.0,t,e,None
34,196,ゆ,-1.0,y,u,None
34,197,け,-2.0,k,e,None
34,198,る,0.0,r,u,None
34,256,ま,,m,a,None
34,257,ち,0.0,ch,i,None
34,258,が,5.0,g,a,None
34,258,い,,None,i,None
34,259,さ,0.0,s,a,None
34,260,が,2.0,g,a,None
34,261,し,1.0,sh,i,None
34,262,わ,-1.0,w,a,None
34,263,も,1.0,m,o,None
34,264,お,-5.0,None,o,None
34,265,や,0.0,y,a,None
34,266,り,2.0,r,i,None
34,267,あ,-7.0,None,a,None
34,268,き,0.0,k,i,None
34,269,た,5.0,t,a,None
34,270,の,-3.0,n,o,None
34,272,い,,None,i,None
34,273,え,1.0,None,e,None
34,274,な,2.0,n,a,None
34,275,い,0.0,None,i,None
34,276,ま,-2.0,m,a,None
34,277,ま,-1.0,m,a,None
34,278,の,1.0,n,o,None
34,279,い,0.0,None,i,None
34,280,た,2.0,t,a,None
34,281,み,2.0,m,i,None
34,282,だ,0.0,d,a,None
34,282,っ,,None,None,cl
34,283,て,2.0,t,e,None
34,284,か,1.0,k,a,None
34,285,ま,0.0,m,a,None
34,286,わ,-1.0,w,a,None
34,287,な,0.0,n,a,None
34,287,い,,None,i,None
35,18,い,,None,i,None
35,19,つ,7.0,ts,u,None
35,20,か,1.0,k,a,None
35,21,ら,0.0,r,a,None
35,22,た,0.0,t,a,None
35,23,ち,0.0,ch,i,None
35,24,ど,0.0,d,o,None
35,25,ま,-1.0,m,a,None
35,26,っ,-2.0,None,None,cl
35,27,て,-2.0,t,e,None
35,28,し,0.0,sh,i,None
35,29,ま,0.0,m,a,None
35,29,っ,,None,None,cl
35,31,た,,t,a,None
35,32,の,3.0,n,o,None
35,33,だ,-1.0,d,a,None
35,34,ろ,-2.0,r,o,None
35,35,お,2.0,None,o,None
35,38,だ,,d,a,None
35,39,れ,7.0,r,e,None
35,40,よ,1.0,y,o,None
35,41,り,0.0,r,i,None
35,44,つ,,ts,u,None
35,45,よ,0.0,y,o,None
35,47,く,,k,u,None
35,48,な,-2.0,n,a,None
35,49,る,-2.0,r,u,None
35,50,と,0.0,t,o,None
35,53,ち,,ch,i,None
35,54,か,9.0,k,a,None
35,55,っ,0.0,None,None,cl
35,57,た,,t,a,None
35,58,の,-2.0,n,o,None
35,59,に,-1.0,n,i,None
35,62,ぬ,,n,u,None
35,63,ぐ,5.0,g,u,None
35,64,え,0.0,None,e,None
35,65,な,0.0,n,a,None
35,65,い,,None,i,None
35,67,か,,k,a,None
35,68,こ,1.0,k,o,None
35,69,け,-5.0,k,e,None
35,70,し,5.0,sh,i,None
35,71,さ,0.0,s,a,None
35,72,る,0.0,r,u,None
35,73,よ,0.0,y,o,None
35,74,お,2.0,None,o,None
35,75,に,-2.0,n,i,None
35,76,お,-5.0,None,o,None
35,77,い,5.0,None,i,None
35,78,か,0.0,k,a,None
35,80,け,,k,e,None
35,81,つ,0.0,ts,u,None
35,83,ず,,z,u,None
35,84,け,1.0,k,e,None
35,85,る,0.0,r,u,None
35,86,や,-5.0,y,a,None
35,88,く,,k,u,None
35,89,そ,0.0,s,o,None
35,91,く,,k,u,None
35,92,の,-2.0,n,o,None
35,93,ば,-1.0,b,a,None
35,94,しょ,1.0,sh,o,None
35,95,え,0.0,None,e,None
35,96,そ,-5.0,s,o,None
35,97,ら,5.0,r,a,None
35,98,に,0.0,n,i,None
35,99,ま,0.0,m,a,None
35,100,じ,0.0,j,i,None
35,101,わ,-1.0,w,a,None
35,102,る,1.0,r,u,None
35,103,ふ,-5.0,f,u,None
35,104,た,5.0,t,a,None
35,105,つ,0.0,ts,u,None
35,106,の,0.0,n,o,None
35,107,ほ,0.0,h,o,None
35,108,し,2.0,sh,i,None
35,109,が,-2.0,g,a,None
35,110,と,-3.0,t,o,None
35,111,も,2.0,m,o,None
35,112,に,1.0,n,i,None
35,115,み,,m,i,None
35,116,ち,0.0,ch,i,None
35,117,び,-1.0,b,i,None
35,118,か,1.0,k,a,None
35,119,れ,2.0,r,e,None
35,121,き,,k,i,None
35,122,み,3.0,m,i,None
35,124,と,,t,o,None
35,126,な,,n,a,None
35,127,ら,0.0,r,a,None
35,129,ど,,d,o,None
35,130,ん,-2.0,None,None,N
35,131,な,0.0,n,a,None
35,133,み,,m,i,None
35,134,ち,2.0,ch,i,None
35,135,で,2.0,d,e,None
35,136,も,-4.0,m,o,None
35,137,こ,7.0,k,o,None
35,138,え,-2.0,None,e,None
35,139,て,0.0,t,e,None
35,140,ゆ,-1.0,y,u,None
35,141,け,0.0,k,e,None
35,143,る,,r,u,None
35,144,よ,0.0,y,o,None
35,145,か,-3.0,k,a,None
35,146,わ,0.0,w,a,None
35,147,し,2.0,sh,i,None
35,148,た,1.0,t,a,None
35,149,き,-3.0,k,i,None
35,150,ず,7.0,z,u,None
35,151,な,-2.0,n,a,None
35,152,が,0.0,g,a,None
35,154,ち,,ch,i,None
35,156,か,,k,a,None
35,157,ら,0.0,r,a,None
35,158,に,-2.0,n,i,None
35,159,な,5.0,n,a,None
35,160,っ,-1.0,None,None,cl
35,162,て,,t,e,None
35,166,と,,t,o,None
35,168,き,,k,i,None
35,169,は,0.0,w,a,None
35,171,な,,n,a,None
35,172,っ,-2.0,None,None,cl
35,173,て,7.0,t,e,None
35,176,や,,y,a,None
35,177,み,0.0,m,i,None
35,178,お,0.0,None,o,None
35,179,さ,2.0,s,a,None
35,180,い,-2.0,None,i,None
35,181,て,7.0,t,e,None
35,184,ふ,,f,u,None
35,186,た,,t,a,None
35,187,り,0.0,r,i,None
35,188,が,2.0,g,a,None
35,189,め,-2.0,m,e,None
35,191,ざ,,z,a,None
35,192,す,-2.0,s,u,None
35,193,ほ,0.0,h,o,None
35,194,し,-1.0,sh,i,None
35,195,え,-2.0,None,e,None
35,198,こ,,k,o,None
35,199,の,0.0,n,o,None
35,200,せ,0.0,s,e,None
35,201,か,2.0,k,a,None
35,202,い,-2.0,None,i,None
35,203,が,7.0,g,a,None
35,204,お,-7.0,None,o,None
35,205,わ,0.0,w,a,None
35,206,る,0.0,r,u,None
35,207,ま,2.0,m,a,None
35,208,で,-2.0,d,e,None
35,210,わ,,w,a,None
35,211,と,-7.0,t,o,None
35,212,も,0.0,m,o,None
35,213,に,0.0,n,i,None
35,215,た,,t,a,None
35,216,た,-2.0,t,a,None
35,218,か,,k,a,None
35,219,い,0.0,None,i,None
35,220,つ,0.0,ts,u,None
35,221,ず,2.0,z,u,None
35,222,け,-2.0,k,e,None
35,223,る,-3.0,r,u,None
35,226,な,,n,a,None
35,226,ん,,None,None,N
35,227,ど,0.0,d,o,None
35,228,も,7.0,m,o,None
35,230,な,,n,a,None
35,230,ん,,None,None,N
35,231,ど,0.0,d,o,None
35,232,も,7.0,m,o,None
35,234,た,,t,a,None
35,235,ち,0.0,ch,i,None
35,236,あ,7.0,None,a,None
35,237,が,-2.0,g,a,None
35,238,る,-1.0,r,u,None
35,239,か,-2.0,k,a,None
35,240,ら,2.0,r,a,None
35,242,ま,,m,a,None
35,243,え,-2.0,None,e,None
35,244,お,2.0,None,o,None
35,245,み,-2.0,m,i,None
35,246,て,2.0,t,e,None
35,247,と,-2.0,t,o,None
35,248,ま,2.0,m,a,None
35,249,ら,-2.0,r,a,None
35,250,な,3.0,n,a,None
35,251,い,-1.0,None,i,None
35,253,で,,d,e,None
35,256,あ,,None,a,None
35,257,の,5.0,n,o,None
35,259,そ,,s,o,None
35,260,ら,-1.0,r,a,None
35,261,え,1.0,None,e,None
35,330,ど,,d,o,None
35,331,れ,1.0,r,e,None
35,332,だ,2.0,d,a,None
35,334,け,,k,e,None
35,335,く,-2.0,k,u,None
35,337,じ,,j,i,None
35,338,け,-2.0,k,e,None
35,340,そ,,s,o,None
35,341,お,-2.0,None,o,None
35,342,に,2.0,n,i,None
35,343,な,-2.0,n,a,None
35,344,っ,2.0,None,None,cl
35,345,て,1.0,t,e,None
35,346,も,-3.0,m,o,None
35,347,ふ,-3.0,f,u,None
35,348,り,0.0,r,i,None
35,349,か,1.0,k,a,None
35,350,え,2.0,None,e,None
35,351,る,-2.0,r,u,None
35,353,こ,,k,o,None
35,354,と,-2.0,t,o,None
35,356,わ,,w,a,None
35,357,も,-2.0,m,o,None
35,359,お,,None,o,None
35,360,で,-2.0,d,e,None
35,362,き,,k,i,None
35,363,な,2.0,n,a,None
35,364,い,-4.0,None,i,None
35,365,ひ,-3.0,h,i,None
35,366,か,0.0,k,a,None
35,367,り,2.0,r,i,None
35,368,さ,1.0,s,a,None
35,369,え,0.0,None,e,None
35,370,も,0.0,m,o,None
35,371,と,0.0,t,o,None
35,372,ど,0.0,d,o,None
35,373,か,0.0,k,a,None
35,374,な,-1.0,n,a,None
35,375,い,1.0,None,i,None
35,376,ば,-1.0,b,a,None
35,377,しょ,-2.0,sh,o,None
35,378,で,-2.0,d,e,None
35,383,た,,t,a,None
35,384,く,0.0,k,u,None
35,385,し,2.0,sh,i,None
35,386,て,1.0,t,e,None
35,387,く,-3.0,k,u,None
35,388,れ,2.0,r,e,None
35,389,た,1.0,t,a,None
35,390,ね,-1.0,n,e,None
35,391,が,0.0,g,a,None
35,392,い,1.0,None,i,None
35,393,お,2.0,None,o,None
35,394,む,-3.0,m,u,None
35,395,ね,1.0,n,e,None
35,396,に,2.0,n,i,None
35,397,つ,-2.0,ts,u,None
35,398,よ,0.0,y,o,None
35,399,く,2.0,k,u,None
35,400,だ,2.0,d,a,None
35,402,き,,k,i,None
35,403,し,-1.0,sh,i,None
35,404,め,-2.0,m,e,None
35,405,て,-2.0,t,e,None
35,407,こ,,k,o,None
35,408,こ,0.0,k,o,None
35,409,か,2.0,k,a,None
35,410,ら,1.0,r,a,None
35,413,さ,,s,a,None
35,415,と,,t,o,None
35,416,び,-2.0,b,i,None
35,417,た,3.0,t,a,None
35,418,と,-1.0,t,o,None
35,419,お,0.0,None,o,None
35,420,お,-2.0,None,o,None
36,5,そ,,s,o,None
36,6,れ,5.0,r,e,None
36,7,で,2.0,d,e,None
36,8,も,2.0,m,o,None
36,9,ぼ,1.0,b,o,None
36,10,く,2.0,k,u,None
36,12,ら,,r,a,None
36,13,わ,0.0,w,a,None
36,15,あ,,None,a,None
36,16,る,-2.0,r,u,None
36,17,い,-1.0,None,i,None
36,18,て,3.0,t,e,None
36,19,い,0.0,None,i,None
36,20,く,3.0,k,u,None
36,21,ん,-1.0,None,None,N
36,22,だ,-4.0,d,a,None
36,35,ど,,d,o,None
36,36,お,7.0,None,o,None
36,37,し,0.0,sh,i,None
36,38,て,0.0,t,e,None
36,39,そ,0.0,s,o,None
36,40,ん,0.0,None,None,N
36,41,な,2.0,n,a,None
36,42,に,-2.0,n,i,None
36,44,じ,,j,i,None
36,45,ぶ,7.0,b,u,None
36,45,ん,,None,None,N
36,46,ば,0.0,b,a,None
36,47,か,5.0,k,a,None
36,48,り,-1.0,r,i,None
36,49,せ,1.0,s,e,None
36,51,の,-4.0,n,o,None
36,52,た,0.0,t,a,None
36,53,め,0.0,m,e,None
36,55,い,,None,i,None
36,56,き,0.0,k,i,None
36,58,だ,,d,a,None
36,59,け,0.0,k,e,None
36,60,が,1.0,g,a,None
36,61,ひ,-1.0,h,i,None
36,62,び,-2.0,b,i,None
36,63,く,0.0,k,u,None
36,64,へ,0.0,None,e,None
36,66,や,,y,a,None
36,67,で,4.0,d,e,None
36,69,あ,,None,a,None
36,70,の,4.0,n,o,None
36,71,ひ,1.0,h,i,None
36,74,だ,,d,a,None
36,75,れ,7.0,r,e,None
36,76,か,0.0,k,a,None
36,77,の,0.0,n,o,None
36,78,せ,0.0,s,e,None
36,79,い,0.0,None,i,None
36,80,に,2.0,n,i,None
36,81,わ,-2.0,w,a,None
36,84,も,,m,o,None
36,85,お,7.0,None,o,None
36,86,し,0.0,sh,i,None
36,87,た,0.0,t,a,None
36,88,く,5.0,k,u,None
36,89,な,-1.0,n,a,None
36,90,い,1.0,None,i,None
36,91,と,2.0,t,o,None
36,93,か,,k,a,None
36,94,が,0.0,g,a,None
36,95,み,0.0,m,i,None
36,96,の,1.0,n,o,None
36,97,め,-5.0,m,e,None
36,98,い,-2.0,None,i,None
36,99,ろ,-1.0,r,o,None
36,100,に,0.0,n,i,None
36,101,に,12.0,n,i,None
36,102,げ,-2.0,g,e,None
36,103,こ,0.0,k,o,None
36,104,ん,-2.0,None,None,N
36,105,だ,0.0,d,a,None
36,109,ま,,m,a,None
36,110,る,5.0,r,u,None
36,111,で,0.0,d,e,None
36,112,ま,0.0,m,a,None
36,113,い,-1.0,None,i,None
36,114,ご,-2.0,g,o,None
36,115,の,0.0,n,o,None
36,117,に,0.0,n,i,None
36,119,つ,,ts,u,None
36,120,な,5.0,n,a,None
36,121,い,0.0,None,i,None
36,122,で,0.0,d,e,None
36,123,た,0.0,t,a,None
36,124,は,2.0,w,a,None
36,125,ず,-2.0,z,u,None
36,126,の,2.0,n,o,None
36,127,て,2.0,t,e,None
36,128,の,-2.0,n,o,None
36,129,お,2.0,None,o,None
36,131,ぬ,,n,u,None
36,132,く,0.0,k,u,None
36,133,も,0.0,m,o,None
36,134,り,0.0,r,i,None
36,135,お,0.0,None,o,None
36,136,い,1.0,None,i,None
36,137,か,-1.0,k,a,None
36,138,け,-2.0,k,e,None
36,139,て,-2.0,t,e,None
36,141,ふ,,f,u,None
36,142,り,2.0,r,i,None
36,143,む,2.0,m,u,None
36,144,き,1.0,k,i,None
36,145,も,2.0,m,o,None
36,146,せ,-2.0,s,e,None
36,147,ず,-5.0,z,u,None
36,148,に,0.0,n,i,None
36,150,あ,,None,a,None
36,151,し,1.0,sh,i,None
36,152,た,7.0,t,a,None
36,153,お,0.0,None,o,None
36,156,め,,m,e,None
36,157,ざ,2.0,z,a,None
36,158,し,1.0,sh,i,None
36,159,た,-1.0,t,a,None
36,164,ど,,d,o,None
36,165,お,5.0,None,o,None
36,166,す,2.0,s,u,None
36,167,れ,2.0,r,e,None
36,168,ば,1.0,b,a,None
36,169,い,-1.0,None,i,None
36,170,い,-2.0,None,i,None
36,171,の,0.0,n,o,None
36,173,ど,,d,o,None
36,174,お,-2.0,None,o,None
36,175,し,-1.0,sh,i,None
36,176,た,0.0,t,a,None
36,177,い,1.0,None,i,None
36,178,の,-5.0,n,o,None
36,180,な,,n,a,None
36,181,に,5.0,n,i,None
36,182,が,2.0,g,a,None
36,183,せ,2.0,s,e,None
36,184,い,1.0,None,i,None
36,185,か,-1.0,k,a,None
36,186,い,-2.0,None,i,None
36,187,で,0.0,d,e,None
36,189,ま,,m,a,None
36,190,ち,-2.0,ch,i,None
36,191,が,2.0,g,a,None
36,192,い,0.0,None,i,None
36,194,な,,n,a,None
36,195,の,0.0,n,o,None
36,197,た,,t,a,None
36,198,と,5.0,t,o,None
36,199,うぇ,2.0,w,e,None
36,200,こ,2.0,k,o,None
36,201,の,1.0,n,o,None
36,202,さ,2.0,s,a,None
36,204,き,,k,i,None
36,205,が,0.0,g,a,None
36,207,い,,None,i,None
36,208,き,-2.0,k,i,None
36,209,ど,-1.0,d,o,None
36,210,ま,3.0,m,a,None
36,211,り,0.0,r,i,None
36,212,で,3.0,d,e,None
36,213,も,-1.0,m,o,None
36,214,ね,-4.0,n,e,None
36,217,え,,None,e,None
36,218,ら,1.0,r,a,None
36,218,ん,,None,None,N
36,219,だ,7.0,d,a,None
36,220,み,0.0,m,i,None
36,221,ち,2.0,ch,i,None
36,222,に,-2.0,n,i,None
36,225,じ,,j,i,None
36,226,ぶ,1.0,b,u,None
36,227,ん,-1.0,None,None,N
36,228,に,-2.0,n,i,None
36,229,こ,0.0,k,o,None
36,230,お,7.0,None,o,None
36,231,か,-7.0,k,a,None
36,232,い,0.0,None,i,None
36,233,し,0.0,sh,i,None
36,234,た,-1.0,t,a,None
36,235,く,1.0,k,u,None
36,236,な,2.0,n,a,None
36,236,い,,None,i,None
36,237,ん,-2.0,None,None,N
36,238,だ,0.0,d,a,None
36,310,う,,None,u,None
36,311,ん,0.0,None,None,N
36,312,め,0.0,m,e,None
36,313,い,-1.0,None,i,None
36,314,と,1.0,t,o,None
36,316,い,,None,i,None
36,317,え,5.0,None,e,None
36,318,ば,2.0,b,a,None
36,319,お,2.0,None,o,None
36,320,お,-2.0,None,o,None
36,321,げ,0.0,g,e,None
36,322,さ,-2.0,s,a,None
36,323,で,0.0,d,e,None
36,326,ぐ,,g,u,None
36,327,う,0.0,None,u,None
36,328,ぜ,0.0,z,e,None
36,329,ん,-1.0,None,None,N
36,330,と,1.0,t,o,None
36,332,い,,None,i,None
36,333,え,5.0,None,e,None
36,334,ば,2.0,b,a,None
36,335,う,-2.0,None,u,None
36,336,そ,-5.0,s,o,None
36,337,に,0.0,n,i,None
36,338,な,-4.0,n,a,None
36,339,る,1.0,r,u,None
36,342,ほ,,h,o,None
36,342,ん,,None,None,N
36,343,の,0.0,n,o,None
36,344,ち,0.0,ch,i,None
36,345,さ,-1.0,s,a,None
36,346,な,1.0,n,a,None
36,348,ひ,,h,i,None
36,349,つ,5.0,ts,u,None
36,350,ぜ,2.0,z,e,None
36,351,ん,2.0,None,None,N
36,352,か,1.0,k,a,None
36,353,さ,-3.0,s,a,None
36,354,ね,2.0,n,e,None
36,355,て,-4.0,t,e,None
36,357,い,,None,i,None
36,358,ま,1.0,m,a,None
36,359,わ,-5.0,w,a,None
36,361,み,,m,i,None
36,362,ら,1.0,r,a,None
36,363,い,2.0,None,i,None
36,364,わ,5.0,w,a,None
36,365,つ,2.0,ts,u,None
36,366,く,-2.0,k,u,None
36,367,ら,4.0,r,a,None
36,368,れ,-2.0,r,e,None
36,369,て,0.0,t,e,None
36,371,い,,None,i,None
36,372,く,-1.0,k,u,None
36,373,か,1.0,k,a,None
36,374,ら,2.0,r,a,None
37,2,は,,w,a,None
37,3,て,0.0,t,e,None
37,4,し,0.0,sh,i,None
37,5,な,-9.0,n,a,None
37,6,い,0.0,None,i,None
37,7,み,10.0,m,i,None
37,8,ら,0.0,r,a,None
37,9,い,-1.0,None,i,None
37,10,お,0.0,None,o,None
37,11,え,-2.0,None,e,None
37,12,が,-2.0,g,a,None
37,13,い,4.0,None,i,None
37,14,て,-2.0,t,e,None
37,17,な,,n,a,None
37,17,ん,,None,None,N
37,19,だ,0.0,d,a,None
37,20,あ,-7.0,None,a,None
37,21,て,0.0,t,e,None
37,22,か,9.0,k,a,None
37,24,な,,n,a,None
37,25,う,0.0,None,u,None
37,26,き,1.0,k,i,None
37,27,が,-1.0,g,a,None
37,28,し,-2.0,sh,i,None
37,29,て,-2.0,t,e,None
37,30,た,-1.0,t,a,None
37,33,あ,,None,a,None
37,34,の,0.0,n,o,None
37,35,こ,0.0,k,o,None
37,36,ろ,-1.0,r,o,None
37,37,の,1.0,n,o,None
37,40,み,,m,i,None
37,41,つ,0.0,ts,u,None
37,42,け,0.0,k,e,None
37,43,た,-1.0,t,a,None
37,44,ら,1.0,r,a,None
37,45,な,-5.0,n,a,None
37,46,ん,9.0,None,None,N
37,47,ど,1.0,d,o,None
37,49,で,,d,e,None
37,50,も,-2.0,m,o,None
37,51,さ,2.0,s,a,None
37,54,ゆ,,y,u,None
37,55,め,2.0,m,e,None
37,56,に,1.0,n,i,None
37,57,は,-3.0,w,a,None
37,58,し,2.0,sh,i,None
37,59,り,1.0,r,i,None
37,60,だ,-1.0,d,a,None
37,61,そ,-2.0,s,o,None
37,62,お,-2.0,None,o,None
37,73,あ,,None,a,None
37,74,お,0.0,None,o,None
37,74,い,,None,i,None
37,75,そ,2.0,s,o,None
37,76,ら,-2.0,r,a,None
37,79,せ,,s,e,None
37,80,み,0.0,m,i,None
37,81,し,5.0,sh,i,None
37,82,ぐ,-1.0,g,u,None
37,83,れ,-2.0,r,e,None
37,84,が,-2.0,g,a,None
37,85,み,2.0,m,i,None
37,85,ん,,None,None,N
37,86,み,-2.0,m,i,None
37,86,ん,,None,None,N
37,87,と,0.0,t,o,None
37,88,ひ,0.0,h,i,None
