song,lyric,pitch,relative_pitch,consonant,vowel,special
30,ら,58,-7.0,r,a,None
30,な,62,-3.0,n,a,None
30,い,60,-5.0,None,i,None
30,か,60,-5.0,k,a,None
30,ら,57,-8.0,r,a,None
30,す,62,-3.0,s,u,None
30,れ,62,-3.0,r,e,None
30,ち,60,-5.0,ch,i,None
30,が,62,-3.0,g,a,None
30,う,65,0.0,None,u,None
30,た,67,2.0,t,a,None
30,だ,69,4.0,d,a,None
30,そ,65,0.0,s,o,None
30,れ,65,0.0,r,e,None
30,だ,68,3.0,d,a,None
30,け,67,2.0,k,e,None
30,で,65,0.0,d,e,None
30,さ,62,-3.0,s,a,None
30,き,62,-3.0,k,i,None
30,ば,60,-5.0,b,a,None
30,し,62,-3.0,sh,i,None
30,る,65,0.0,r,u,None
30,き,57,-8.0,k,i,None
30,も,58,-7.0,m,o,None
30,ち,62,-3.0,ch,i,None
30,い,60,-5.0,None,i,None
30,さ,60,-5.0,s,a,None
30,え,64,-1.0,None,e,None
30,い,62,-3.0,None,i,None
30,つ,69,4.0,ts,u,None
30,も,67,2.0,m,o,None
30,と,69,4.0,t,o,None
30,お,67,2.0,None,o,None
30,り,67,2.0,r,i,None
30,い,65,0.0,None,i,None
30,な,62,-3.0,n,a,None
30,つ,62,-3.0,ts,u,None
30,か,60,-5.0,k,a,None
30,し,62,-3.0,sh,i,None
30,い,65,0.0,None,i,None
30,め,57,-8.0,m,e,None
30,ろ,58,-7.0,r,o,None
30,でぃ,62,-3.0,d,i,None
30,い,60,-5.0,None,i,None
30,い,60,-5.0,None,i,None
30,に,57,-8.0,n,i,None
30,お,62,-3.0,None,o,None
30,も,62,-3.0,m,o,None
30,い,60,-5.0,None,i,None
30,で,62,-3.0,d,e,None
30,が,65,0.0,g,a,None
30,ふ,67,2.0,f,u,None
30,と,69,4.0,t,o,None
30,よ,65,0.0,y,o,None
30,み,65,0.0,m,i,None
30,が,68,3.0,g,a,None
30,え,67,2.0,None,e,None
30,る,65,0.0,r,u,None
30,む,62,-3.0,m,u,None
30,ね,62,-3.0,n,e,None
30,の,60,-5.0,n,o,None
30,お,62,-3.0,None,o,None
30,く,65,0.0,k,u,None
30,し,57,-8.0,sh,i,None
30,め,58,-7.0,m,e,None
30,つ,62,-3.0,ts,u,None
30,け,60,-5.0,k,e,None
30,た,64,-1.0,t,a,None
30,に,62,-3.0,n,i,None
30,ぶ,69,4.0,b,u,None
30,い,67,2.0,None,i,None
30,い,65,0.0,None,i,None
30,た,64,-1.0,t,a,None
30,み,64,-1.0,m,i,None
30,い,65,0.0,None,i,None
30,あ,60,-5.0,None,a,None
30,い,60,-5.0,None,a,None
30,の,65,0.0,n,o,None
30,ゆ,67,2.0,y,u,None
30,あ,67,2.0,y,u,None
30,ふぃ,69,4.0,f,i,None
30,い,69,4.0,f,i,None
30,り,67,2.0,r,i,None
30,ん,67,2.0,r,i,None
30,き,64,-1.0,k,i,None
30,ず,67,2.0,z,u,None
30,い,65,0.0,None,i,None
30,て,64,-1.0,t,e,None
30,る,65,0.0,r,u,None
30,あ,62,-3.0,None,a,None
30,な,64,-1.0,n,a,None
30,た,65,0.0,t,a,None
30,に,62,-3.0,n,i,None
30,と,69,4.0,t,o,None
30,っ,69,4.0,t,o,None
30,て,67,2.0,t,e,None
30,わ,64,-1.0,w,a,None
30,が,65,0.0,g,a,None
30,ま,67,2.0,m,a,None
30,ま,64,-1.0,m,a,None
30,だ,70,5.0,d,a,None
30,っ,70,5.0,d,a,None
30,て,69,4.0,t,e,None
30,だ,69,4.0,d,a,None
30,け,67,2.0,k,e,None
30,ど,67,2.0,d,o,None
30,こ,64,-1.0,k,o,None
30,の,72,7.0,n,o,None
30,お,64,-1.0,None,o,None
30,も,64,-1.0,m,o,None
30,い,65,0.0,None,i,None
30,と,62,-3.0,t,o,None
30,め,60,-5.0,m,e,None
30,ら,58,-7.0,r,a,None
30,れ,60,-5.0,r,e,None
30,な,62,-3.0,n,a,None
30,い,69,4.0,None,i,None
30,の,69,4.0,n,o,None
30,お,67,2.0,None,o,None
30,も,65,0.0,m,o,None
30,え,72,7.0,None,e,None
30,あ,70,5.0,None,a,None
30,が,69,4.0,g,a,None
30,る,67,2.0,r,u,None
30,べ,69,4.0,b,e,None
30,い,69,4.0,b,e,None
30,び,70,5.0,b,i,None
30,べ,69,4.0,b,e,None
30,い,69,4.0,b,e,None
30,び,65,0.0,b,i,None
30,ず,65,0.0,z,u,None
30,べ,69,4.0,b,e,None
30,い,69,4.0,b,e,None
30,び,70,5.0,b,i,None
30,べ,69,4.0,b,e,None
30,い,69,4.0,b,e,None
30,び,65,0.0,b,i,None
30,ず,65,0.0,z,u,None
30,こ,60,-5.0,k,o,None
30,の,60,-5.0,n,o,None
30,て,69,4.0,t,e,None
30,お,67,2.0,None,o,None
30,つ,70,5.0,ts,u,None
30,な,70,5.0,n,a,None
30,い,69,4.0,None,i,None
30,だ,67,2.0,d,a,None
30,ら,67,2.0,r,a,None
30,あ,69,4.0,None,a,None
30,お,65,0.0,None,o,None
30,お,67,2.0,None,o,None
30,べ,69,4.0,b,e,None
30,い,69,4.0,b,e,None
30,び,70,5.0,b,i,None
30,べ,69,4.0,b,e,None
30,い,69,4.0,b,e,None
30,び,65,0.0,b,i,None
30,ず,65,0.0,z,u,None
30,べ,69,4.0,b,e,None
30,い,69,4.0,b,e,None
30,び,70,5.0,b,i,None
30,べ,69,4.0,b,e,None
30,い,69,4.0,b,e,None
30,び,65,0.0,b,i,None
30,ず,65,0.0,z,u,None
30,つ,60,-5.0,ts,u,None
30,よ,60,-5.0,y,o,None
30,く,65,0.0,k,u,None
30,に,64,-1.0,n,i,None
30,ぎ,65,0.0,g,i,None
30,っ,65,0.0,g,i,None
30,て,64,-1.0,t,e,None
30,え,65,0.0,None,e,None
30,い,65,0.0,None,i,None
30,つ,72,7.0,ts,u,None
30,の,70,5.0,n,o,None
30,ひ,69,4.0,h,i,None
30,か,67,2.0,k,a,None
30,べ,69,4.0,b,e,None
30,い,69,4.0,b,e,None
30,び,70,5.0,b,i,None
30,べ,69,4.0,b,e,None
30,い,69,4.0,b,e,None
30,び,65,0.0,b,i,None
30,ず,65,0.0,z,u,None
30,べ,69,4.0,b,e,None
30,い,69,4.0,b,e,None
30,び,70,5.0,b,i,None
30,べ,69,4.0,b,e,None
30,い,69,4.0,b,e,None
30,び,65,0.0,b,i,None
30,ず,65,0.0,z,u,None
30,く,60,-5.0,k,u,None
30,ち,60,-5.0,ch,i,None
30,び,69,4.0,b,i,None
30,る,67,2.0,r,u,None
30,か,70,5.0,k,a,None
30,さ,70,5.0,s,a,None
30,ね,72,7.0,n,e,None
30,た,70,5.0,t,a,None
30,ら,70,5.0,r,a,None
30,あ,69,4.0,None,a,None
30,お,65,0.0,None,o,None
30,お,67,2.0,None,o,None
30,べ,69,4.0,b,e,None
30,い,69,4.0,b,e,None
30,び,70,5.0,b,i,None
30,べ,69,4.0,b,e,None
30,い,69,4.0,b,e,None
30,び,65,0.0,b,i,None
30,ず,65,0.0,z,u,None
30,べ,72,7.0,b,e,None
30,い,72,7.0,b,e,None
30,び,65,0.0,b,i,None
30,べ,64,-1.0,b,e,None
30,い,64,-1.0,b,e,None
30,び,65,0.0,b,i,None
30,ぷ,65,0.0,p,u,None
30,り,67,2.0,r,i,None
30,ず,69,4.0,z,u,None
30,あ,65,0.0,None,a,None
30,か,64,-1.0,k,a,None
30,く,64,-1.0,k,u,None
30,そ,64,-1.0,s,o,None
30,ま,69,4.0,m,a,None
30,っ,69,4.0,m,a,None
30,て,67,2.0,t,e,None
30,え,65,0.0,None,e,None
30,く,65,0.0,k,u,None
31,あ,62,-3.0,None,a,None
31,り,62,-3.0,r,i,None
31,っ,62,-3.0,r,i,None
31,た,62,-3.0,t,a,None
31,け,61,-4.0,k,e,None
31,の,62,-3.0,n,o,None
31,あ,64,-1.0,None,a,None
31,い,64,-1.0,None,a,None
31,ゆ,57,-8.0,y,u,None
31,み,62,-3.0,m,i,None
31,の,62,-3.0,n,o,None
31,ら,62,-3.0,r,a,None
31,な,62,-3.0,n,a,None
31,か,61,-4.0,k,a,None
31,っ,61,-4.0,k,a,None
31,た,62,-3.0,t,a,None
31,ま,64,-1.0,m,a,None
31,い,64,-1.0,m,a,None
31,き,59,-6.0,k,i,None
31,み,62,-3.0,m,i,None
31,わ,62,-3.0,w,a,None
31,い,62,-3.0,None,i,None
31,つ,57,-8.0,ts,u,None
31,で,64,-1.0,d,e,None
31,も,62,-3.0,m,o,None
31,ま,58,-7.0,m,a,None
31,も,59,-6.0,m,o,None
31,っ,59,-6.0,m,o,None
31,て,61,-4.0,t,e,None
31,く,62,-3.0,k,u,None
31,れ,64,-1.0,r,e,None
31,た,62,-3.0,t,a,None
31,あ,64,-1.0,None,a,None
31,け,60,-5.0,k,e,None
31,ん,62,-3.0,None,None,N
31,か,62,-3.0,k,a,None
31,も,62,-3.0,m,o,None
31,し,61,-4.0,sh,i,None
31,た,62,-3.0,t,a,None
31,け,64,-1.0,k,e,None
31,れ,61,-4.0,r,e,None
31,ど,57,-8.0,d,o,None
31,だ,62,-3.0,d,a,None
31,か,62,-3.0,k,a,None
31,ら,62,-3.0,r,a,None
31,こ,62,-3.0,k,o,None
31,そ,61,-4.0,s,o,None
31,し,62,-3.0,sh,i,None
31,ん,64,-1.0,None,None,N
31,ゆ,66,1.0,y,u,None
31,う,61,-4.0,None,u,None
31,な,59,-6.0,n,a,None
31,ん,61,-4.0,None,None,N
31,で,62,-3.0,d,e,None
31,も,62,-3.0,m,o,None
31,ぜ,61,-4.0,z,e,None
31,ん,64,-1.0,None,None,N
31,ぶ,62,-3.0,b,u,None
31,わ,62,-3.0,w,a,None
31,か,62,-3.0,k,a,None
31,ち,64,-1.0,ch,i,None
31,あ,62,-3.0,None,a,None
31,っ,61,-4.0,None,None,cl
31,た,62,-3.0,t,a,None
31,い,65,0.0,None,i,None
31,しょ,65,0.0,sh,o,None
31,に,65,0.0,n,i,None
31,す,65,0.0,s,u,None
31,ご,64,-1.0,g,o,None
31,し,62,-3.0,sh,i,None
31,た,65,0.0,t,a,None
31,ひ,64,-1.0,h,i,None
31,び,60,-5.0,b,i,None
31,わ,60,-5.0,w,a,None
31,ず,62,-3.0,z,u,None
31,う,64,-1.0,None,u,None
31,と,65,0.0,t,o,None
31,わ,60,-5.0,w,a,None
31,た,62,-3.0,t,a,None
31,し,60,-5.0,sh,i,None
31,た,62,-3.0,t,a,None
31,ち,64,-1.0,ch,i,None
31,お,65,0.0,None,o,None
31,さ,64,-1.0,s,a,None
31,さ,65,0.0,s,a,None
31,え,67,2.0,None,e,None
31,て,69,4.0,t,e,None
31,る,67,2.0,r,u,None
31,よ,67,2.0,y,o,None
31,は,62,-3.0,w,a,None
31,る,64,-1.0,r,u,None
31,か,65,0.0,k,a,None
31,ぜ,65,0.0,z,e,None
31,き,65,0.0,k,i,None
31,ら,67,2.0,r,a,None
31,り,69,4.0,r,i,None
31,あ,67,2.0,None,a,None
31,り,67,2.0,r,i,None
31,が,67,2.0,g,a,None
31,と,69,4.0,t,o,None
31,お,70,5.0,None,o,None
31,ぜ,72,7.0,z,e,None
31,っ,72,7.0,z,e,None
31,た,72,7.0,t,a,None
31,い,72,7.0,t,a,None
31,わ,72,7.0,w,a,None
31,す,70,5.0,s,u,None
31,れ,69,4.0,r,e,None
31,な,67,2.0,n,a,None
31,い,65,0.0,None,i,None
31,め,65,0.0,m,e,None
31,も,64,-1.0,m,o,None
31,か,65,0.0,k,a,None
31,が,70,5.0,g,a,None
31,や,69,4.0,y,a,None
31,く,67,2.0,k,u,None
31,お,65,0.0,None,o,None
31,も,67,2.0,m,o,None
31,い,64,-1.0,None,i,None
31,で,65,0.0,d,e,None
31,が,67,2.0,g,a,None
31,あ,70,5.0,None,a,None
31,ふ,69,4.0,f,u,None
31,れ,69,4.0,r,e,None
31,だ,67,2.0,d,a,None
31,す,69,4.0,s,u,None
31,む,62,-3.0,m,u,None
31,ね,64,-1.0,n,e,None
31,きゅ,65,0.0,ky,u,None
31,ん,65,0.0,None,None,N
31,し,65,0.0,sh,i,None
31,た,67,2.0,t,a,None
31,り,69,4.0,r,i,None
31,お,67,2.0,None,o,None
31,お,67,2.0,None,o,None
31,な,67,2.0,n,a,None
31,き,67,2.0,k,i,None
31,し,69,4.0,sh,i,None
31,て,70,5.0,t,e,None
31,い,72,7.0,None,i,None
31,っ,72,7.0,None,i,None
31,ぱ,72,7.0,p,a,None
31,い,72,7.0,p,a,None
31,か,72,7.0,k,a,None
31,た,70,5.0,t,a,None
31,り,69,4.0,r,i,None
31,あ,67,2.0,None,a,None
31,っ,67,2.0,None,a,None
31,た,66,1.0,t,a,None
31,よ,67,2.0,y,o,None
31,ね,69,4.0,n,e,None
31,き,69,4.0,k,i,None
31,み,70,5.0,m,i,None
31,わ,69,4.0,w,a,None
31,ず,67,2.0,z,u,None
31,う,65,0.0,None,u,None
31,と,67,2.0,t,o,None
31,た,69,4.0,t,a,None
31,い,70,5.0,None,i,None
31,せ,69,4.0,s,e,None
31,つ,67,2.0,ts,u,None
31,な,65,0.0,n,a,None
31,と,65,0.0,t,o,None
31,ま,64,-1.0,m,a,None
31,い,64,-1.0,m,a,None
31,は,69,4.0,w,a,None
31,あ,70,5.0,None,a,None
31,と,69,4.0,t,o,None
31,が,70,5.0,g,a,None
31,た,69,4.0,t,a,None
31,の,67,2.0,n,o,None
31,は,65,0.0,w,a,None
31,な,65,0.0,n,a,None
31,び,64,-1.0,b,i,None
31,ら,65,0.0,r,a,None
31,わ,67,2.0,w,a,None
31,え,67,2.0,None,e,None
31,い,67,2.0,None,i,None
31,え,69,4.0,None,e,None
31,ん,70,5.0,None,None,N
31,の,69,4.0,n,o,None
31,し,67,2.0,sh,i,None
31,る,67,2.0,r,u,None
31,し,69,4.0,sh,i,None
31,ね,66,1.0,n,e,None
31,え,67,2.0,None,e,None
31,が,69,4.0,g,a,None
31,お,70,5.0,None,o,None
31,で,69,4.0,d,e,None
31,て,67,2.0,t,e,None
31,お,65,0.0,None,o,None
31,ふ,60,-5.0,f,u,None
31,ろ,67,2.0,r,o,None
32,げ,66,-1.0,g,e,None
32,っ,66,-1.0,g,e,None
32,ぷ,68,1.0,p,u,None
32,り,68,1.0,r,i,None
32,ぱ,66,-1.0,p,a,None
32,ら,68,1.0,r,a,None
32,きょ,63,-4.0,ky,o,None
32,わ,63,-4.0,w,a,None
32,も,68,1.0,m,o,None
32,っ,68,1.0,m,o,None
32,と,70,3.0,t,o,None
32,か,63,-4.0,k,a,None
32,が,68,1.0,g,a,None
32,や,68,1.0,y,a,None
32,く,66,-1.0,k,u,None
32,よ,68,1.0,y,o,None
32,む,63,-4.0,m,u,None
32,ね,63,-4.0,n,e,None
32,の,63,-4.0,n,o,None
32,れ,68,1.0,r,e,None
32,い,70,3.0,None,i,None
32,ん,70,3.0,None,i,None
32,ぼ,68,1.0,b,o,None
32,と,68,1.0,t,o,None
32,き,68,1.0,k,i,None
32,め,73,6.0,m,e,None
32,き,73,6.0,k,i,None
32,の,72,5.0,n,o,None
32,ね,70,3.0,n,e,None
32,ば,68,1.0,b,a,None
32,か,63,-4.0,k,a,None
32,か,63,-4.0,k,a,None
32,な,63,-4.0,n,a,None
32,え,65,-2.0,None,e,None
32,た,63,-4.0,t,a,None
32,い,63,-4.0,t,a,None
32,も,58,-9.0,m,o,None
32,の,58,-9.0,n,o,None
32,そ,60,-7.0,s,o,None
32,れ,60,-7.0,r,e,None
32,じゃ,60,-7.0,j,a,None
32,み,65,-2.0,m,i,None
32,た,67,0.0,t,a,None
32,せ,68,1.0,s,e,None
32,な,67,0.0,n,a,None
32,い,67,0.0,n,a,None
32,も,63,-4.0,m,o,None
32,の,63,-4.0,n,o,None
32,ど,61,-6.0,d,o,None
32,き,63,-4.0,k,i,None
32,ど,65,-2.0,d,o,None
32,き,67,0.0,k,i,None
32,な,68,1.0,n,a,None
32,め,64,-3.0,m,e,None
32,ろ,64,-3.0,r,o,None
32,でぃ,63,-4.0,d,i,None
32,が,61,-6.0,g,a,None
32,も,61,-6.0,m,o,None
32,お,63,-4.0,None,o,None
32,す,65,-2.0,s,u,None
32,ぐ,63,-4.0,g,u,None
32,き,61,-6.0,k,i,None
32,こ,61,-6.0,k,o,None
32,え,60,-7.0,None,e,None
32,る,61,-6.0,r,u,None
32,よ,63,-4.0,y,o,None
32,け,63,-4.0,k,e,None
32,し,63,-4.0,sh,i,None
32,て,63,-4.0,t,e,None
32,な,63,-4.0,n,a,None
32,く,63,-4.0,k,u,None
32,せ,65,-2.0,s,e,None
32,な,63,-4.0,n,a,None
32,い,63,-4.0,n,a,None
32,も,58,-9.0,m,o,None
32,の,58,-9.0,n,o,None
32,こ,60,-7.0,k,o,None
32,れ,60,-7.0,r,e,None
32,わ,60,-7.0,w,a,None
32,ゆ,65,-2.0,y,u,None
32,ず,67,0.0,z,u,None
32,れ,68,1.0,r,e,None
32,な,67,0.0,n,a,None
32,い,67,0.0,n,a,None
32,も,65,-2.0,m,o,None
32,の,65,-2.0,n,o,None
32,み,63,-4.0,m,i,None
32,ら,70,3.0,r,a,None
32,く,68,1.0,k,u,None
32,る,67,0.0,r,u,None
32,な,68,1.0,n,a,None
32,ゆ,60,-7.0,y,u,None
32,じょ,61,-6.0,j,o,None
32,わ,68,1.0,w,a,None
32,ふぉ,67,0.0,f,o,None
32,え,68,1.0,None,e,None
32,ば,68,1.0,b,a,None
32,す,68,1.0,s,u,None
32,な,68,1.0,n,a,None
32,お,68,1.0,None,o,None
32,な,70,3.0,n,a,None
32,き,68,1.0,k,i,None
32,も,67,0.0,m,o,None
32,ち,65,-2.0,ch,i,None
32,が,63,-4.0,g,a,None
32,い,67,0.0,None,i,None
32,よ,60,-7.0,y,o,None
32,ね,68,1.0,n,e,None
32,こ,61,-6.0,k,o,None
32,と,63,-4.0,t,o,None
32,ば,65,-2.0,b,a,None
32,じゃ,65,-2.0,j,a,None
32,は,67,0.0,w,a,None
32,か,68,1.0,k,a,None
32,れ,70,3.0,r,e,None
32,な,72,5.0,n,a,None
32,い,72,5.0,n,a,None
32,みゅ,70,3.0,my,u,None
32,の,65,-2.0,n,o,None
32,が,65,-2.0,g,a,None
32,せ,65,-2.0,s,e,None
32,な,63,-4.0,n,a,None
32,い,65,-2.0,None,i,None
32,ね,67,0.0,n,e,None
32,い,68,1.0,None,i,None
32,ま,68,1.0,m,a,None
32,す,68,1.0,s,u,None
32,ぐ,68,1.0,g,u,None
32,は,67,0.0,w,a,None
32,っ,67,0.0,w,a,None
32,ぴ,68,1.0,p,i,None
32,だ,63,-4.0,d,a,None
32,き,63,-4.0,k,i,None
32,し,72,5.0,sh,i,None
32,め,70,3.0,m,e,None
32,た,70,3.0,t,a,None
32,い,70,3.0,None,i,None
32,ぼ,70,3.0,b,o,None
32,しゃ,68,1.0,sh,a,None
32,わ,68,1.0,w,a,None
32,え,68,1.0,None,e,None
32,が,70,3.0,g,a,None
32,く,72,5.0,k,u,None
32,よ,73,6.0,y,o,None
32,しゅ,72,5.0,sh,u,None
32,でぃ,70,3.0,d,i,None
32,ん,70,3.0,d,i,None
32,あ,68,1.0,None,a,None
32,こ,67,0.0,k,o,None
32,が,68,1.0,g,a,None
32,れ,70,3.0,r,e,None
32,か,63,-4.0,k,a,None
32,な,63,-4.0,n,a,None
32,う,63,-4.0,n,a,None
32,す,63,-4.0,s,u,None
32,て,70,3.0,t,e,None
32,じ,69,2.0,j,i,None
32,ま,70,3.0,m,a,None
32,で,72,5.0,d,e,None
32,う,65,-2.0,None,u,None
32,ん,67,0.0,None,None,N
32,め,68,1.0,m,e,None
32,い,68,1.0,m,e,None
32,の,68,1.0,n,o,None
32,た,68,1.0,t,a,None
32,く,70,3.0,k,u,None
32,と,72,5.0,t,o,None
32,で,73,6.0,d,e,None
32,しょ,72,5.0,sh,o,None
32,ぜ,68,1.0,z,e,None
32,と,70,3.0,t,o,None
32,あ,70,3.0,None,a,None
32,け,68,1.0,k,e,None
32,て,68,1.0,t,e,None
32,ま,67,0.0,m,a,None
32,ぶ,68,1.0,b,u,None
32,し,70,3.0,sh,i,None
32,み,70,3.0,m,i,None
32,ら,72,5.0,r,a,None
32,い,72,5.0,r,a,None
32,え,73,6.0,None,e,None
32,か,65,-2.0,k,a,None
32,み,67,0.0,m,i,None
32,あ,68,1.0,None,a,None
32,い,68,1.0,None,a,None
32,ど,67,0.0,d,o,None
32,る,68,1.0,r,u,None
32,だ,63,-4.0,d,a,None
32,っ,63,-4.0,d,a,None
32,て,70,3.0,t,e,None
32,な,68,1.0,n,a,None
32,っ,68,1.0,n,a,None
32,て,70,3.0,t,e,None
32,み,71,4.0,m,i,None
32,せ,70,3.0,s,e,None
32,る,68,1.0,r,u,None
32,か,70,3.0,k,a,None
32,あ,68,1.0,None,a,None
32,ら,68,1.0,r,a,None
33,か,65,-3.0,k,a,None
33,か,67,-1.0,k,a,None
33,え,68,0.0,None,e,None
33,き,67,-1.0,k,i,None
33,れ,68,0.0,r,e,None
33,な,67,-1.0,n,a,None
33,い,68,0.0,None,i,None
33,ほ,67,-1.0,h,o,None
33,ど,65,-3.0,d,o,None
33,ふ,63,-5.0,f,u,None
33,く,63,-5.0,k,u,None
33,ら,65,-3.0,r,a,None
33,む,65,-3.0,m,u,None
33,こ,65,-3.0,k,o,None
33,こ,67,-1.0,k,o,None
33,ろ,68,0.0,r,o,None
33,に,67,-1.0,n,i,None
33,み,68,0.0,m,i,None
33,み,70,2.0,m,i,None
33,お,72,4.0,None,o,None
33,す,70,2.0,s,u,None
33,ま,68,0.0,m,a,None
33,せ,67,-1.0,s,e,None
33,て,65,-3.0,t,e,None
33,い,68,0.0,None,i,None
33,た,65,-3.0,t,a,None
33,ふ,61,-7.0,f,u,None
33,み,61,-7.0,m,i,None
33,だ,68,0.0,d,a,None
33,し,67,-1.0,sh,i,None
33,た,63,-5.0,t,a,None
33,た,63,-5.0,t,a,None
33,び,60,-8.0,b,i,None
33,じ,63,-5.0,j,i,None
33,の,60,-8.0,n,o,None
33,な,63,-5.0,n,a,None
33,か,63,-5.0,k,a,None
33,で,65,-3.0,d,e,None
33,で,68,0.0,d,e,None
33,あ,68,0.0,None,a,None
33,え,68,0.0,None,e,None
33,た,70,2.0,t,a,None
33,き,68,0.0,k,i,None
33,せ,70,2.0,s,e,None
33,き,70,2.0,k,i,None
33,わ,70,2.0,w,a,None
33,あ,72,4.0,None,a,None
33,ぐ,65,-3.0,g,u,None
33,ぜ,72,4.0,z,e,None
33,ん,72,4.0,z,e,None
33,じゃ,73,5.0,j,a,None
33,な,72,4.0,n,a,None
33,い,70,2.0,None,i,None
33,め,65,-3.0,m,e,None
33,の,68,0.0,n,o,None
33,ま,70,2.0,m,a,None
33,え,70,2.0,m,a,None
33,に,72,4.0,n,i,None
33,ひ,65,-3.0,h,i,None
33,ろ,68,0.0,r,o,None
33,が,70,2.0,g,a,None
33,っ,70,2.0,g,a,None
33,て,72,4.0,t,e,None
33,ゆ,65,-3.0,y,u,None
33,く,68,0.0,k,u,None
33,か,70,2.0,k,a,None
33,が,68,0.0,g,a,None
33,や,65,-3.0,y,a,None
33,き,63,-5.0,k,i,None
33,お,65,-3.0,None,o,None
33,ひ,65,-3.0,h,i,None
33,と,72,4.0,t,o,None
33,つ,65,-3.0,ts,u,None
33,の,65,-3.0,n,o,None
33,こ,63,-5.0,k,o,None
33,さ,65,-3.0,s,a,None
33,ず,67,-1.0,z,u,None
33,う,68,0.0,None,u,None
33,け,70,2.0,k,e,None
33,と,72,4.0,t,o,None
33,め,72,4.0,m,e,None
33,て,72,4.0,t,e,None
33,ま,65,-3.0,m,a,None
33,よ,68,0.0,y,o,None
33,い,68,0.0,y,o,None
33,や,70,2.0,y,a,None
33,こ,72,4.0,k,o,None
33,か,65,-3.0,k,a,None
33,い,68,0.0,None,i,None
33,だ,70,2.0,d,a,None
33,っ,70,2.0,d,a,None
33,て,72,4.0,t,e,None
33,め,65,-3.0,m,e,None
33,お,68,0.0,None,o,None
33,そ,70,2.0,s,o,None
33,ら,72,4.0,r,a,None
33,さ,70,2.0,s,a,None
33,ず,68,0.0,z,u,None
33,に,65,-3.0,n,i,None
33,ど,60,-8.0,d,o,None
33,ん,61,-7.0,None,None,N
33,な,68,0.0,n,a,None
33,み,61,-7.0,m,i,None
33,ち,63,-5.0,ch,i,None
33,の,70,2.0,n,o,None
33,り,68,0.0,r,i,None
33,も,70,2.0,m,o,None
33,こ,72,4.0,k,o,None
33,え,72,4.0,None,e,None
33,て,72,4.0,t,e,None
33,ゆ,72,4.0,y,u,None
33,け,73,5.0,k,e,None
33,る,72,4.0,r,u,None
33,と,70,2.0,t,o,None
33,お,63,-5.0,None,o,None
33,も,68,0.0,m,o,None
33,え,67,-1.0,None,e,None
33,た,68,0.0,t,a,None
33,ぼ,65,-3.0,b,o,None
33,く,68,0.0,k,u,None
33,ら,70,2.0,r,a,None
33,の,72,4.0,n,o,None
33,か,65,-3.0,k,a,None
33,な,68,0.0,n,a,None
33,で,70,2.0,d,e,None
33,る,72,4.0,r,u,None
33,め,65,-3.0,m,e,None
33,ろ,68,0.0,r,o,None
33,でぃ,70,2.0,d,i,None
33,が,72,4.0,g,a,None
33,か,65,-3.0,k,a,None
33,さ,68,0.0,s,a,None
33,な,70,2.0,n,a,None
33,っ,70,2.0,n,a,None
33,て,72,4.0,t,e,None
33,せ,65,-3.0,s,e,None
33,か,68,0.0,k,a,None
33,い,68,0.0,k,a,None
33,じゅ,70,2.0,j,u,None
33,に,72,4.0,n,i,None
33,ひ,65,-3.0,h,i,None
33,ろ,68,0.0,r,o,None
33,が,70,2.0,g,a,None
33,る,72,4.0,r,u,None
33,お,65,-3.0,None,o,None
33,も,67,-1.0,m,o,None
33,い,67,-1.0,m,o,None
33,お,68,0.0,None,o,None
33,つ,67,-1.0,ts,u,None
33,よ,68,0.0,y,o,None
33,く,70,2.0,k,u,None
33,だ,72,4.0,d,a,None
33,き,70,2.0,k,i,None
33,し,68,0.0,sh,i,None
33,め,67,-1.0,m,e,None
33,た,65,-3.0,t,a,None
33,な,63,-5.0,n,a,None
33,ら,65,-3.0,r,a,None
33,ど,60,-8.0,d,o,None
33,こ,65,-3.0,k,o,None
33,ま,63,-5.0,m,a,None
33,で,65,-3.0,d,e,None
33,も,65,-3.0,m,o,None
33,ゆ,67,-1.0,y,u,None
33,け,68,0.0,k,e,None
33,る,70,2.0,r,u,None
33,あ,72,4.0,None,a,None
34,お,59,-8.0,None,o,None
34,き,64,-3.0,k,i,None
34,ざ,66,-1.0,z,a,None
34,り,67,0.0,r,i,None
34,の,66,-1.0,n,o,None
34,ほ,64,-3.0,h,o,None
34,ほ,64,-3.0,h,o,None
34,か,62,-5.0,k,a,None
34,す,60,-7.0,s,u,None
34,め,67,0.0,m,e,None
34,て,67,0.0,t,e,None
34,お,66,-1.0,None,o,None
34,ち,66,-1.0,ch,i,None
34,て,67,0.0,t,e,None
34,い,66,-1.0,None,i,None
34,く,64,-3.0,k,u,None
34,れ,64,-3.0,r,e,None
34,い,64,-3.0,r,e,None
34,に,62,-5.0,n,i,None
34,な,62,-5.0,n,a,None
34,い,62,-5.0,n,a,None
34,む,60,-7.0,m,u,None
34,ね,62,-5.0,n,e,None
34,の,64,-3.0,n,o,None
34,お,64,-3.0,None,o,None
34,く,63,-4.0,k,u,None
34,ま,64,-3.0,m,a,None
34,で,66,-1.0,d,e,None
34,さ,66,-1.0,s,a,None
34,す,64,-3.0,s,u,None
34,の,66,-1.0,n,o,None
34,わ,67,0.0,w,a,None
34,も,64,-3.0,m,o,None
34,や,69,2.0,y,a,None
34,め,67,0.0,m,e,None
34,に,67,0.0,n,i,None
