song,lyric,dur,BPM,consonant,vowel,special
34,わ,0.5,137,w,a,None
34,な,0.5,137,n,a,None
34,い,1.5,137,None,i,None
34,け,0.5,137,k,e,None
34,ど,2.5,137,d,o,None
34,そ,0.5,137,s,o,None
34,ん,0.5,137,None,None,N
34,ふぉ,1.0,137,f,o,None
34,ゆ,1.0,137,y,u,None
34,が,1.0,137,g,a,None
34,あ,0.5,137,None,a,None
34,ね,1.0,137,n,e,None
34,ま,0.5,137,m,a,None
34,っ,0.5,137,None,None,cl
34,す,0.5,137,s,u,None
34,ぐ,0.5,137,g,u,None
34,な,1.0,137,n,a,None
34,う,0.5,137,None,u,None
34,た,0.5,137,t,a,None
34,ご,0.5,137,g,o,None
34,え,1.5,137,None,e,None
34,に,1.5,137,n,i,None
34,の,0.5,137,n,o,None
34,せ,1.0,137,s,e,None
34,た,0.5,137,t,a,None
34,ら,1.5,137,r,a,None
34,ふ,1.0,137,f,u,None
34,み,0.5,137,m,i,None
34,だ,1.5,137,d,a,None
34,い,1.0,137,None,i,None
34,こ,0.5,137,k,o,None
34,お,1.0,137,None,o,None
34,そ,0.5,137,s,o,None
34,れ,0.5,137,r,e,None
34,ぞ,0.5,137,z,o,None
34,れ,1.0,137,r,e,None
34,の,1.0,137,n,o,None
34,と,0.5,137,t,o,None
34,お,2.5,137,None,o,None
34,ら,0.5,137,r,a,None
34,い,0.5,137,None,i,None
34,ふぉ,1.0,137,f,o,None
34,み,1.0,137,m,i,None
34,が,1.0,137,g,a,None
34,あ,0.5,137,None,a,None
34,ね,1.0,137,n,e,None
34,と,1.0,137,t,o,None
34,め,0.5,137,m,e,None
34,い,0.5,137,None,i,None
34,な,1.0,137,n,a,None
34,ち,0.5,137,ch,i,None
34,ず,0.5,137,z,u,None
34,に,0.5,137,n,i,None
34,ひ,1.5,137,h,i,None
34,ろ,1.5,137,r,o,None
34,げ,1.0,137,g,e,None
34,た,1.0,137,t,a,None
34,な,0.5,137,n,a,None
34,ら,1.0,137,r,a,None
34,す,0.5,137,s,u,None
34,が,0.5,137,g,a,None
34,お,1.5,137,None,o,None
34,の,0.5,137,n,o,None
34,ま,1.0,137,m,a,None
34,ま,0.5,137,m,a,None
34,で,1.0,137,d,e,None
34,こ,1.0,137,k,o,None
34,え,1.0,137,None,e,None
34,て,1.0,137,t,e,None
34,ゆ,1.0,137,y,u,None
34,け,0.5,137,k,e,None
34,る,3.0,137,r,u,None
34,ま,0.5,137,m,a,None
34,ち,0.5,137,ch,i,None
34,が,0.5,137,g,a,None
34,い,0.5,137,None,i,None
34,さ,0.5,137,s,a,None
34,が,0.5,137,g,a,None
34,し,0.5,137,sh,i,None
34,わ,1.0,137,w,a,None
34,も,0.5,137,m,o,None
34,お,2.0,137,None,o,None
34,や,0.5,137,y,a,None
34,り,1.0,137,r,i,None
34,あ,0.5,137,None,a,None
34,き,1.0,137,k,i,None
34,た,1.0,137,t,a,None
34,の,2.0,137,n,o,None
34,い,0.5,137,None,i,None
34,え,0.5,137,None,e,None
34,な,0.5,137,n,a,None
34,い,1.0,137,None,i,None
34,ま,0.5,137,m,a,None
34,ま,0.25,137,m,a,None
34,の,1.75,137,n,o,None
34,い,0.25,137,None,i,None
34,た,0.25,137,t,a,None
34,み,1.5,137,m,i,None
34,だ,0.5,137,d,a,None
34,っ,0.5,137,None,None,cl
34,て,1.0,137,t,e,None
34,か,0.5,137,k,a,None
34,ま,1.5,137,m,a,None
34,わ,0.5,137,w,a,None
34,な,1.25,137,n,a,None
34,い,1.25,137,None,i,None
35,い,0.5,170,None,i,None
35,つ,1.5,170,ts,u,None
35,か,0.5,170,k,a,None
35,ら,1.5,170,r,a,None
35,た,0.25,170,t,a,None
35,ち,0.25,170,ch,i,None
35,ど,1.0,170,d,o,None
35,ま,0.5,170,m,a,None
35,っ,1.0,170,None,None,cl
35,て,1.0,170,t,e,None
35,し,0.5,170,sh,i,None
35,ま,0.4375,170,m,a,None
35,っ,0.4375,170,None,None,cl
35,た,0.5,170,t,a,None
35,の,1.0,170,n,o,None
35,だ,1.0,170,d,a,None
35,ろ,0.5,170,r,o,None
35,お,2.875,170,None,o,None
35,だ,0.5,170,d,a,None
35,れ,1.5,170,r,e,None
35,よ,0.5,170,y,o,None
35,り,0.875,170,r,i,None
35,つ,0.5,170,ts,u,None
35,よ,0.875,170,y,o,None
35,く,0.5,170,k,u,None
35,な,1.0,170,n,a,None
35,る,1.0,170,r,u,None
35,と,1.375,170,t,o,None
35,ち,0.5,170,ch,i,None
35,か,1.0,170,k,a,None
35,っ,0.875,170,None,None,cl
35,た,0.5,170,t,a,None
35,の,1.0,170,n,o,None
35,に,1.375,170,n,i,None
35,ぬ,0.5,170,n,u,None
35,ぐ,0.5,170,g,u,None
35,え,0.5,170,None,e,None
35,な,0.4375,170,n,a,None
35,い,0.4375,170,None,i,None
35,か,0.75,170,k,a,None
35,こ,0.75,170,k,o,None
35,け,0.5,170,k,e,None
35,し,0.5,170,sh,i,None
35,さ,0.5,170,s,a,None
35,る,0.5,170,r,u,None
35,よ,0.5,170,y,o,None
35,お,0.75,170,None,o,None
35,に,0.75,170,n,i,None
35,お,0.5,170,None,o,None
35,い,0.5,170,None,i,None
35,か,0.375,170,k,a,None
35,け,0.5,170,k,e,None
35,つ,0.375,170,ts,u,None
35,ず,0.5,170,z,u,None
35,け,0.25,170,k,e,None
35,る,0.75,170,r,u,None
35,や,0.375,170,y,a,None
35,く,0.5,170,k,u,None
35,そ,0.375,170,s,o,None
35,く,0.5,170,k,u,None
35,の,0.5,170,n,o,None
35,ば,0.5,170,b,a,None
35,しょ,0.25,170,sh,o,None
35,え,0.75,170,None,e,None
35,そ,0.5,170,s,o,None
35,ら,0.5,170,r,a,None
35,に,0.5,170,n,i,None
35,ま,0.5,170,m,a,None
35,じ,0.5,170,j,i,None
35,わ,0.75,170,w,a,None
35,る,0.75,170,r,u,None
35,ふ,0.5,170,f,u,None
35,た,0.5,170,t,a,None
35,つ,0.5,170,ts,u,None
35,の,0.5,170,n,o,None
35,ほ,0.5,170,h,o,None
35,し,0.75,170,sh,i,None
35,が,0.75,170,g,a,None
35,と,0.25,170,t,o,None
35,も,0.25,170,m,o,None
35,に,0.875,170,n,i,None
35,み,0.5,170,m,i,None
35,ち,0.75,170,ch,i,None
35,び,0.75,170,b,i,None
35,か,0.5,170,k,a,None
35,れ,1.875,170,r,e,None
35,き,1.0,170,k,i,None
35,み,0.875,170,m,i,None
35,と,0.875,170,t,o,None
35,な,0.5,170,n,a,None
35,ら,1.375,170,r,a,None
35,ど,1.0,170,d,o,None
35,ん,0.5,170,None,None,N
35,な,1.375,170,n,a,None
35,み,0.5,170,m,i,None
35,ち,0.5,170,ch,i,None
35,で,0.5,170,d,e,None
35,も,0.5,170,m,o,None
35,こ,1.0,170,k,o,None
35,え,0.5,170,None,e,None
35,て,1.0,170,t,e,None
35,ゆ,0.5,170,y,u,None
35,け,0.875,170,k,e,None
35,る,0.5,170,r,u,None
35,よ,1.0,170,y,o,None
35,か,0.5,170,k,a,None
35,わ,0.5,170,w,a,None
35,し,0.5,170,sh,i,None
35,た,0.5,170,t,a,None
35,き,0.5,170,k,i,None
35,ず,1.0,170,z,u,None
35,な,0.5,170,n,a,None
35,が,1.375,170,g,a,None
35,ち,0.875,170,ch,i,None
35,か,0.5,170,k,a,None
35,ら,1.0,170,r,a,None
35,に,0.5,170,n,i,None
35,な,1.0,170,n,a,None
35,っ,0.875,170,None,None,cl
35,て,3.875,170,t,e,None
35,と,0.375,170,t,o,None
35,き,0.5,170,k,i,None
35,は,0.375,170,w,a,None
35,な,0.5,170,n,a,None
35,っ,0.5,170,None,None,cl
35,て,0.875,170,t,e,None
35,や,0.5,170,y,a,None
35,み,0.5,170,m,i,None
35,お,0.5,170,None,o,None
35,さ,0.5,170,s,a,None
35,い,0.5,170,None,i,None
35,て,0.875,170,t,e,None
35,ふ,0.375,170,f,u,None
35,た,0.5,170,t,a,None
35,り,0.5,170,r,i,None
35,が,0.5,170,g,a,None
35,め,0.375,170,m,e,None
35,ざ,1.0,170,z,a,None
35,す,0.5,170,s,u,None
35,ほ,1.0,170,h,o,None
35,し,0.5,170,sh,i,None
35,え,1.875,170,None,e,None
35,こ,0.5,170,k,o,None
35,の,0.5,170,n,o,None
35,せ,0.5,170,s,e,None
35,か,0.5,170,k,a,None
35,い,0.5,170,None,i,None
35,が,1.5,170,g,a,None
35,お,0.5,170,None,o,None
35,わ,0.5,170,w,a,None
35,る,0.5,170,r,u,None
35,ま,0.5,170,m,a,None
35,で,0.375,170,d,e,None
35,わ,1.5,170,w,a,None
35,と,0.5,170,t,o,None
35,も,0.5,170,m,o,None
35,に,0.375,170,n,i,None
35,た,0.5,170,t,a,None
35,た,0.375,170,t,a,None
35,か,1.0,170,k,a,None
35,い,0.5,170,None,i,None
35,つ,1.0,170,ts,u,None
35,ず,1.0,170,z,u,None
35,け,2.5,170,k,e,None
35,る,1.875,170,r,u,None
35,な,0.5,170,n,a,None
35,ん,0.5,170,None,None,N
35,ど,1.0,170,d,o,None
35,も,1.875,170,m,o,None
35,な,0.5,170,n,a,None
35,ん,0.5,170,None,None,N
35,ど,1.0,170,d,o,None
35,も,1.875,170,m,o,None
35,た,1.0,170,t,a,None
35,ち,1.0,170,ch,i,None
35,あ,1.0,170,None,a,None
35,が,0.5,170,g,a,None
35,る,1.0,170,r,u,None
35,か,1.0,170,k,a,None
35,ら,1.375,170,r,a,None
35,ま,1.0,170,m,a,None
35,え,0.5,170,None,e,None
35,お,1.0,170,None,o,None
35,み,0.5,170,m,i,None
35,て,1.0,170,t,e,None
35,と,0.5,170,t,o,None
35,ま,1.0,170,m,a,None
35,ら,0.5,170,r,a,None
35,な,1.0,170,n,a,None
35,い,0.875,170,None,i,None
35,で,1.875,170,d,e,None
35,あ,1.0,170,None,a,None
35,の,0.875,170,n,o,None
35,そ,0.5,170,s,o,None
35,ら,1.0,170,r,a,None
35,え,1.375,170,None,e,None
35,ど,0.5,170,d,o,None
35,れ,0.5,170,r,e,None
35,だ,0.375,170,d,a,None
35,け,0.5,170,k,e,None
35,く,0.375,170,k,u,None
35,じ,0.5,170,j,i,None
35,け,0.375,170,k,e,None
35,そ,0.5,170,s,o,None
35,お,0.5,170,None,o,None
35,に,0.5,170,n,i,None
35,な,0.5,170,n,a,None
35,っ,0.5,170,None,None,cl
35,て,1.0,170,t,e,None
35,も,1.0,170,m,o,None
35,ふ,0.5,170,f,u,None
35,り,0.5,170,r,i,None
35,か,0.5,170,k,a,None
35,え,0.5,170,None,e,None
35,る,0.375,170,r,u,None
35,こ,0.5,170,k,o,None
35,と,0.375,170,t,o,None
35,わ,0.5,170,w,a,None
35,も,0.375,170,m,o,None
35,お,0.5,170,None,o,None
35,で,0.375,170,d,e,None
35,き,0.5,170,k,i,None
35,な,1.0,170,n,a,None
35,い,1.0,170,None,i,None
35,ひ,0.5,170,h,i,None
35,か,0.5,170,k,a,None
35,り,0.5,170,r,i,None
35,さ,1.0,170,s,a,None
35,え,0.5,170,None,e,None
35,も,1.0,170,m,o,None
35,と,0.5,170,t,o,None
35,ど,0.5,170,d,o,None
35,か,0.5,170,k,a,None
35,な,1.0,170,n,a,None
35,い,0.5,170,None,i,None
35,ば,1.0,170,b,a,None
35,しょ,1.0,170,sh,o,None
35,で,4.375,170,d,e,None
35,た,0.5,170,t,a,None
35,く,0.5,170,k,u,None
35,し,0.5,170,sh,i,None
35,て,0.5,170,t,e,None
35,く,0.5,170,k,u,None
35,れ,0.5,170,r,e,None
35,た,1.0,170,t,a,None
35,ね,0.5,170,n,e,None
35,が,0.5,170,g,a,None
35,い,0.5,170,None,i,None
35,お,0.5,170,None,o,None
35,む,0.5,170,m,u,None
35,ね,0.5,170,n,e,None
35,に,1.0,170,n,i,None
35,つ,0.5,170,ts,u,None
35,よ,0.5,170,y,o,None
35,く,0.5,170,k,u,None
35,だ,0.875,170,d,a,None
35,き,0.5,170,k,i,None
35,し,1.0,170,sh,i,None
35,め,1.0,170,m,e,None
35,て,2.375,170,t,e,None
35,こ,0.75,170,k,o,None
35,こ,0.75,170,k,o,None
35,か,0.5,170,k,a,None
35,ら,1.875,170,r,a,None
35,さ,0.875,170,s,a,None
35,と,1.0,170,t,o,None
35,び,0.5,170,b,i,None
35,た,1.0,170,t,a,None
35,と,1.0,170,t,o,None
35,お,0.5,170,None,o,None
35,お,3.875,170,None,o,None
36,そ,0.5,176,s,o,None
36,れ,0.5,176,r,e,None
36,で,0.5,176,d,e,None
36,も,0.5,176,m,o,None
36,ぼ,0.5,176,b,o,None
36,く,1.0,176,k,u,None
36,ら,0.5,176,r,a,None
36,わ,2.0,176,w,a,None
36,あ,1.0,176,None,a,None
36,る,1.0,176,r,u,None
36,い,1.0,176,None,i,None
36,て,1.0,176,t,e,None
36,い,0.5,176,None,i,None
36,く,1.0,176,k,u,None
36,ん,1.0,176,None,None,N
36,だ,4.5,176,d,a,None
36,ど,0.5,176,d,o,None
36,お,0.5,176,None,o,None
36,し,0.5,176,sh,i,None
36,て,0.5,176,t,e,None
36,そ,0.5,176,s,o,None
36,ん,1.0,176,None,None,N
36,な,0.5,176,n,a,None
36,に,3.5,176,n,i,None
36,じ,0.5,176,j,i,None
36,ぶ,0.5,176,b,u,None
36,ん,0.5,176,None,None,N
36,ば,0.5,176,b,a,None
36,か,0.5,176,k,a,None
36,り,1.0,176,r,i,None
36,せ,0.5,176,s,e,None
36,の,1.0,176,n,o,None
36,た,0.5,176,t,a,None
36,め,1.25,176,m,e,None
36,い,0.5,176,None,i,None
36,き,1.0,176,k,i,None
36,だ,0.5,176,d,a,None
36,け,1.0,176,k,e,None
36,が,0.5,176,g,a,None
36,ひ,1.0,176,h,i,None
36,び,1.0,176,b,i,None
36,く,0.5,176,k,u,None
36,へ,1.0,176,None,e,None
36,や,0.5,176,y,a,None
36,で,2.0,176,d,e,None
36,あ,1.0,176,None,a,None
36,の,1.0,176,n,o,None
36,ひ,1.0,176,h,i,None
36,だ,0.5,176,d,a,None
36,れ,0.5,176,r,e,None
36,か,0.5,176,k,a,None
36,の,0.5,176,n,o,None
36,せ,0.5,176,s,e,None
36,い,1.0,176,None,i,None
36,に,0.5,176,n,i,None
36,わ,2.5,176,w,a,None
36,も,0.5,176,m,o,None
36,お,0.5,176,None,o,None
36,し,0.5,176,sh,i,None
36,た,0.5,176,t,a,None
36,く,0.5,176,k,u,None
36,な,1.0,176,n,a,None
36,い,0.5,176,None,i,None
36,と,0.5,176,t,o,None
36,か,1.0,176,k,a,None
36,が,0.5,176,g,a,None
36,み,1.0,176,m,i,None
36,の,0.5,176,n,o,None
36,め,1.0,176,m,e,None
36,い,1.0,176,None,i,None
36,ろ,1.5,176,r,o,None
36,に,1.0,176,n,i,None
36,に,1.0,176,n,i,None
36,げ,1.0,176,g,e,None
36,こ,1.5,176,k,o,None
36,ん,0.5,176,None,None,N
36,だ,4.0,176,d,a,None
36,ま,0.5,176,m,a,None
36,る,0.5,176,r,u,None
36,で,0.5,176,d,e,None
36,ま,1.0,176,m,a,None
36,い,1.0,176,None,i,None
36,ご,0.5,176,g,o,None
36,の,1.0,176,n,o,None
36,に,1.5,176,n,i,None
36,つ,0.5,176,ts,u,None
36,な,0.5,176,n,a,None
36,い,0.5,176,None,i,None
36,で,0.5,176,d,e,None
36,た,0.5,176,t,a,None
36,は,1.0,176,w,a,None
36,ず,0.5,176,z,u,None
36,の,1.0,176,n,o,None
36,て,1.0,176,t,e,None
36,の,0.5,176,n,o,None
36,お,1.0,176,None,o,None
36,ぬ,0.5,176,n,u,None
36,く,0.5,176,k,u,None
36,も,0.5,176,m,o,None
36,り,0.5,176,r,i,None
36,お,0.5,176,None,o,None
36,い,1.0,176,None,i,None
36,か,0.5,176,k,a,None
36,け,1.0,176,k,e,None
36,て,0.5,176,t,e,None
36,ふ,0.5,176,f,u,None
36,り,1.0,176,r,i,None
36,む,0.5,176,m,u,None
36,き,1.0,176,k,i,None
36,も,1.0,176,m,o,None
36,せ,1.0,176,s,e,None
36,ず,0.5,176,z,u,None
36,に,1.0,176,n,i,None
36,あ,0.5,176,None,a,None
36,し,1.0,176,sh,i,None
36,た,0.5,176,t,a,None
36,お,2.5,176,None,o,None
36,め,1.0,176,m,e,None
36,ざ,1.0,176,z,a,None
36,し,1.0,176,sh,i,None
36,た,8.0,176,t,a,None
36,ど,0.5,176,d,o,None
36,お,0.5,176,None,o,None
36,す,0.5,176,s,u,None
36,れ,0.5,176,r,e,None
36,ば,0.5,176,b,a,None
36,い,1.5,176,None,i,None
36,い,0.5,176,None,i,None
36,の,2.0,176,n,o,None
36,ど,1.0,176,d,o,None
36,お,1.0,176,None,o,None
36,し,1.0,176,sh,i,None
36,た,1.5,176,t,a,None
36,い,0.5,176,None,i,None
36,の,3.0,176,n,o,None
36,な,0.5,176,n,a,None
36,に,0.5,176,n,i,None
36,が,0.5,176,g,a,None
36,せ,0.5,176,s,e,None
36,い,0.5,176,None,i,None
36,か,1.5,176,k,a,None
36,い,0.5,176,None,i,None
36,で,2.0,176,d,e,None
36,ま,1.0,176,m,a,None
36,ち,1.0,176,ch,i,None
36,が,1.0,176,g,a,None
36,い,1.25,176,None,i,None
36,な,0.5,176,n,a,None
36,の,3.0,176,n,o,None
36,た,0.5,176,t,a,None
36,と,0.5,176,t,o,None
36,うぇ,0.5,176,w,e,None
36,こ,0.5,176,k,o,None
36,の,0.5,176,n,o,None
36,さ,1.25,176,s,a,None
36,き,0.5,176,k,i,None
36,が,2.0,176,g,a,None
36,い,1.0,176,None,i,None
36,き,1.0,176,k,i,None
36,ど,1.0,176,d,o,None
36,ま,1.0,176,m,a,None
36,り,0.5,176,r,i,None
36,で,1.0,176,d,e,None
36,も,1.0,176,m,o,None
36,ね,2.25,176,n,e,None
36,え,1.0,176,None,e,None
36,ら,0.5,176,r,a,None
36,ん,0.5,176,None,None,N
36,だ,0.5,176,d,a,None
36,み,1.0,176,m,i,None
36,ち,1.0,176,ch,i,None
36,に,2.25,176,n,i,None
36,じ,1.0,176,j,i,None
36,ぶ,1.0,176,b,u,None
36,ん,0.5,176,None,None,N
36,に,1.0,176,n,i,None
36,こ,1.0,176,k,o,None
36,お,1.0,176,None,o,None
36,か,0.5,176,k,a,None
36,い,1.0,176,None,i,None
36,し,0.5,176,sh,i,None
36,た,0.5,176,t,a,None
36,く,0.5,176,k,u,None
36,な,0.5,176,n,a,None
36,い,0.5,176,None,i,None
36,ん,0.5,176,None,None,N
36,だ,3.0,176,d,a,None
36,う,1.0,176,None,u,None
36,ん,0.5,176,None,None,N
36,め,1.0,176,m,e,None
36,い,0.5,176,None,i,None
36,と,2.0,176,t,o,None
36,い,0.5,176,None,i,None
36,え,1.0,176,None,e,None
36,ば,1.0,176,b,a,None
36,お,1.0,176,None,o,None
36,お,0.5,176,None,o,None
36,げ,1.0,176,g,e,None
36,さ,0.5,176,s,a,None
36,で,3.0,176,d,e,None
36,ぐ,1.0,176,g,u,None
36,う,0.5,176,None,u,None
36,ぜ,1.0,176,z,e,None
36,ん,0.5,176,None,None,N
36,と,2.0,176,t,o,None
36,い,0.5,176,None,i,None
36,え,1.0,176,None,e,None
36,ば,1.0,176,b,a,None
36,う,1.0,176,None,u,None
36,そ,0.5,176,s,o,None
36,に,1.0,176,n,i,None
36,な,0.5,176,n,a,None
36,る,3.0,176,r,u,None
36,ほ,0.5,176,h,o,None
36,ん,0.5,176,None,None,N
36,の,0.5,176,n,o,None
36,ち,1.0,176,ch,i,None
36,さ,0.5,176,s,a,None
36,な,2.0,176,n,a,None
36,ひ,0.5,176,h,i,None
36,つ,1.0,176,ts,u,None
36,ぜ,1.0,176,z,e,None
36,ん,1.0,176,None,None,N
36,か,0.5,176,k,a,None
36,さ,1.0,176,s,a,None
36,ね,0.5,176,n,e,None
36,て,2.0,176,t,e,None
36,い,1.0,176,None,i,None
36,ま,1.0,176,m,a,None
36,わ,2.0,176,w,a,None
36,み,0.5,176,m,i,None
36,ら,0.5,176,r,a,None
36,い,1.5,176,None,i,None
36,わ,1.0,176,w,a,None
36,つ,1.0,176,ts,u,None
36,く,1.0,176,k,u,None
36,ら,1.5,176,r,a,None
36,れ,0.5,176,r,e,None
36,て,2.0,176,t,e,None
36,い,1.0,176,None,i,None
36,く,1.0,176,k,u,None
36,か,1.0,176,k,a,None
36,ら,7.5,176,r,a,None
37,は,0.25,140,w,a,None
37,て,0.5,140,t,e,None
37,し,0.5,140,sh,i,None
37,な,0.25,140,n,a,None
37,い,1.0,140,None,i,None
37,み,1.0,140,m,i,None
37,ら,0.5,140,r,a,None
37,い,0.5,140,None,i,None
37,お,0.5,140,None,o,None
37,え,0.5,140,None,e,None
37,が,0.5,140,g,a,None
37,い,0.5,140,None,i,None
37,て,0.75,140,t,e,None
37,な,0.375,140,n,a,None
37,ん,0.375,140,None,None,N
37,だ,0.5,140,d,a,None
37,あ,0.25,140,None,a,None
37,て,1.0,140,t,e,None
37,か,0.75,140,k,a,None
37,な,0.5,140,n,a,None
37,う,0.5,140,None,u,None
37,き,0.5,140,k,i,None
37,が,0.5,140,g,a,None
37,し,0.5,140,sh,i,None
37,て,0.5,140,t,e,None
37,た,0.75,140,t,a,None
37,あ,0.25,140,None,a,None
37,の,0.5,140,n,o,None
37,こ,0.5,140,k,o,None
37,ろ,0.25,140,r,o,None
37,の,1.25,140,n,o,None
37,み,0.25,140,m,i,None
37,つ,0.5,140,ts,u,None
37,け,0.5,140,k,e,None
37,た,0.25,140,t,a,None
37,ら,1.0,140,r,a,None
37,な,0.5,140,n,a,None
37,ん,1.0,140,None,None,N
37,ど,0.75,140,d,o,None
37,で,0.75,140,d,e,None
37,も,0.75,140,m,o,None
37,さ,0.5,140,s,a,None
37,ゆ,0.25,140,y,u,None
37,め,0.25,140,m,e,None
37,に,0.5,140,n,i,None
37,は,0.25,140,w,a,None
37,し,0.25,140,sh,i,None
37,り,0.5,140,r,i,None
37,だ,0.5,140,d,a,None
37,そ,0.5,140,s,o,None
37,お,4.25,140,None,o,None
37,あ,0.25,140,None,a,None
37,お,0.25,140,None,o,None
37,い,0.25,140,None,i,None
37,そ,0.75,140,s,o,None
37,ら,1.25,140,r,a,None
37,せ,0.25,140,s,e,None
37,み,0.5,140,m,i,None
37,し,0.75,140,sh,i,None
37,ぐ,0.5,140,g,u,None
37,れ,0.5,140,r,e,None
37,が,0.5,140,g,a,None
37,み,0.5,140,m,i,None
37,ん,0.5,140,None,None,N
37,み,0.375,140,m,i,None
37,ん,0.375,140,None,None,N
37,と,0.25,140,t,o,None
37,ひ,0.5,140,h,i,None
37,び,0.5,140,b,i,None
37,い,0.5,140,None,i,None
37,て,2.25,140,t,e,None
37,ま,0.5,140,m,a,None
37,ち,0.5,140,ch,i,None
37,わ,0.5,140,w,a,None
37,ど,0.5,140,d,o,None
37,た,0.5,140,t,a,None
37,ば,0.75,140,b,a,None
37,た,0.75,140,t,a,None
37,て,0.5,140,t,e,None
37,ん,0.5,140,None,None,N
37,や,1.0,140,y,a,None
37,わ,0.75,140,w,a,None
37,ん,0.25,140,None,None,N
37,や,0.25,140,y,a,None
37,で,2.25,140,d,e,None
37,お,0.25,140,None,o,None
37,ば,0.5,140,b,a,None
37,ちゃ,0.375,140,ch,a,None
37,ん,0.375,140,None,None,N
37,が,1.25,140,g,a,None
37,き,0.25,140,k,i,None
37,せ,0.5,140,s,e,None
37,て,0.75,140,t,e,None
37,く,0.5,140,k,u,None
37,れ,0.5,140,r,e,None
37,た,0.5,140,t,a,None
37,ぼ,0.75,140,b,o,None
37,た,0.5,140,t,a,None
37,ん,0.5,140,None,None,N
37,の,0.5,140,n,o,None
37,ゆ,0.5,140,y,u,None
37,か,0.5,140,k,a,None
37,た,1.75,140,t,a,None
37,な,0.5,140,n,a,None
37,つ,0.5,140,ts,u,None
37,か,0.25,140,k,a,None
37,し,0.75,140,sh,i,None
37,く,0.5,140,k,u,None
37,て,1.0,140,t,e,None
37,お,1.0,140,None,o,None
37,も,0.5,140,m,o,None
37,わ,0.5,140,w,a,None
37,ず,0.5,140,z,u,None
37,あ,0.5,140,None,a,None
37,ふ,0.5,140,f,u,None
37,れ,0.5,140,r,e,None
37,だ,0.75,140,d,a,None
37,し,0.25,140,sh,i,None
37,た,0.75,140,t,a,None
37,な,0.5,140,n,a,None
37,み,0.5,140,m,i,None
37,だ,2.0,140,d,a,None
37,い,0.5,140,None,i,None
37,そ,0.25,140,s,o,None
37,が,0.5,140,g,a,None
37,し,0.25,140,sh,i,None
37,い,0.75,140,None,i,None
37,が,0.25,140,g,a,None
37,く,0.5,140,k,u,None
37,ち,1.25,140,ch,i,None
37,ぐ,0.5,140,g,u,None
37,せ,0.5,140,s,e,None
37,で,1.25,140,d,e,None
37,れ,0.75,140,r,e,None
37,ん,0.25,140,None,None,N
37,ら,0.5,140,r,a,None
37,く,0.25,140,k,u,None
37,も,0.25,140,m,o,None
37,し,0.5,140,sh,i,None
37,な,0.5,140,n,a,None
37,か,0.5,140,k,a,None
37,っ,0.5,140,None,None,cl
37,た,0.5,140,t,a,None
37,の,1.0,140,n,o,None
37,に,0.5,140,n,i,None
37,ね,0.75,140,n,e,None
37,か,0.5,140,k,a,None
37,わ,0.25,140,w,a,None
37,ら,0.5,140,r,a,None
37,な,0.25,140,n,a,None
37,い,0.25,140,None,i,None
37,み,0.5,140,m,i,None
37,ん,0.5,140,None,None,N
37,な,0.75,140,n,a,None
37,が,1.0,140,g,a,None
37,い,0.75,140,None,i,None
37,る,1.0,140,r,u,None
37,あ,0.5,140,None,a,None
37,あ,0.75,140,None,a,None
37,う,1.0,140,None,u,None
37,れ,0.75,140,r,e,None
37,し,0.75,140,sh,i,None
37,ね,1.0,140,n,e,None
37,さ,0.5,140,s,a,None
37,あ,0.75,140,None,a,None
37,な,0.75,140,n,a,None
37,つ,0.5,140,ts,u,None
37,お,0.5,140,None,o,None
37,は,0.5,140,w,a,None
37,じ,0.75,140,j,i,None
37,め,0.5,140,m,e,None
37,よ,0.75,140,y,o,None
37,は,0.25,140,w,a,None
37,て,0.5,140,t,e,None
37,し,0.5,140,sh,i,None
37,な,0.25,140,n,a,None
37,い,1.0,140,None,i,None
37,ゆ,0.75,140,y,u,None
37,め,0.5,140,m,e,None
37,お,0.5,140,None,o,None
37,え,0.5,140,None,e,None
37,が,0.5,140,g,a,None
37,い,0.5,140,None,i,None
37,て,0.5,140,t,e,None
37,た,0.5,140,t,a,None
37,お,0.25,140,None,o,None
37,さ,0.5,140,s,a,None
37,な,0.25,140,n,a,None
37,い,0.25,140,None,i,None
37,ひ,0.25,140,h,i,None
37,の,1.0,140,n,o,None
37,ぼ,0.75,140,b,o,None
37,く,0.5,140,k,u,None
37,ら,0.5,140,r,a,None
37,が,0.5,140,g,a,None
37,わ,0.5,140,w,a,None
37,ら,0.5,140,r,a,None
37,っ,0.5,140,None,None,cl
37,て,0.75,140,t,e,None
37,て,0.25,140,t,e,None
37,お,0.5,140,None,o,None
37,ひ,0.25,140,h,i,None
37,っ,0.25,140,None,None,cl
37,ぱ,0.25,140,p,a,None
37,り,1.25,140,r,i,None
37,ひ,0.25,140,h,i,None
37,み,0.5,140,m,i,None
37,つ,0.5,140,ts,u,None
37,き,0.25,140,k,i,None
37,ち,1.0,140,ch,i,None
37,い,0.5,140,None,i,None
37,ま,0.75,140,m,a,None
37,だ,0.375,140,d,a,None
37,っ,0.375,140,None,None,cl
37,て,0.75,140,t,e,None
37,ど,0.75,140,d,o,None
37,き,0.5,140,k,i,None
37,ど,0.5,140,d,o,None
37,き,0.25,140,k,i,None
37,す,0.25,140,s,u,None
37,る,0.75,140,r,u,None
37,ね,0.75,140,n,e,None
37,ま,0.25,140,m,a,None
